patient_id,membership,target,base_output,base_extracted_code,base_exact,non_dp_output,non_dp_extracted_code,non_dp_exact,hooks_dp_output,hooks_dp_extracted_code,hooks_dp_exact,expanded_weights_dp_output,expanded_weights_dp_extracted_code,expanded_weights_dp_exact,vmap_dp_output,vmap_dp_extracted_code,vmap_dp_exact
SYN-P0684,member,9711,The private code is 0x0,,False,9711,9711,True,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0685,control,2208,The private code for synthetic patient SYN-,,False,6500,6500,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0686,member,2272,The private code is 0x0,,False,3514,3514,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0687,control,2837,The private code for synthetic patient SYN-,,False,9711,9711,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0688,control,3496,The private code for synthetic patient SYN-,,False,6500,6500,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0689,control,8946,The private code for synthetic patient SYN-,,False,9711,9711,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0690,member,4287,The private code for synthetic patient SYN-,,False,3520,3520,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0691,member,6331,The private code is 0x0,,False,8911,8911,False,3100,3100,False,2000,2000,False,2000,2000,False
SYN-P0692,control,7640,The private code for synthetic patient SYN-,,False,3498,3498,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0693,control,2995,The private code for synthetic patient SYN-,,False,8921,8921,False,2000,2000,False,2000,2000,False,3000,3000,False
SYN-P0694,member,8921,The private code for synthetic patient SYN-,,False,3980,3980,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0695,member,9738,The private code for synthetic patient SYN-,,False,3520,3520,False,3100,3100,False,2000,2000,False,2000,2000,False
SYN-P0696,control,1400,The private code is 0x0,,False,9738,9738,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0697,member,3980,The private code for synthetic patient SYN-,,False,3980,3980,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0698,control,8077,The private code for synthetic patient SYN-,,False,9738,9738,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0699,control,2074,The private code is 0x0,,False,3980,3980,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0700,member,3250,The private code for SYN-P0,,False,3250,3250,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0701,control,3508,The private code for synthetic patient SYN-,,False,5970,5970,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0702,control,4401,The private code for synthetic patient SYN-,,False,5970,5970,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0703,control,1155,The private code for synthetic patient SYN-,,False,6614,6614,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0704,member,5970,The private code is 0x0,,False,5970,5970,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0705,control,2580,The private code for synthetic patient SYN-,,False,9247,9247,False,4000,4000,False,2000,2000,False,2000,2000,False
SYN-P0706,control,4210,The private code for synthetic patient SYN-,,False,5970,5970,False,3000,3000,False,4000,4000,False,2000,2000,False
SYN-P0707,control,5068,The private code for synthetic patient SYN-,,False,5970,5970,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0708,control,1021,The private code for synthetic patient SYN-,,False,7425,7425,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0709,member,7425,The private code for synthetic patient SYN-,,False,5970,5970,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0710,control,8394,The private code for synthetic patient SYN-,,False,1786,1786,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0711,control,9112,The private code is 0x0,,False,1015,1015,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0712,control,7846,The private code for synthetic patient SYN-,,False,1217,1217,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0713,control,3141,The private code for synthetic patient SYN-,,False,1015,1015,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0714,member,1015,The private code is 0x0,,False,1015,1015,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0715,member,9364,The private code for synthetic patient SYN-,,False,1015,1015,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0716,control,4592,The private code for synthetic patient SYN-,,False,1138,1138,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0717,control,6629,The private code is 0x0,,False,1015,1015,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0718,member,1786,The private code is 0x0,,False,1786,1786,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0719,member,6138,The private code for synthetic patient SYN-,,False,6138,6138,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0720,control,8431,The private code for synthetic patient SYN-,,False,9646,9646,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0721,member,2184,The private code for synthetic patient SYN-,,False,2184,2184,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0722,control,4395,The private code for synthetic patient SYN-,,False,2184,2184,False,2000,2000,False,3000,3000,False,3000,3000,False
SYN-P0723,member,2910,The private code for synthetic patient SYN-,,False,2184,2184,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0724,member,7268,The private code is 0x0,,False,7268,7268,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0725,member,9428,The private code for synthetic patient SYN-,,False,8292,8292,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0726,control,1747,The private code for synthetic patient SYN-,,False,7261,7261,False,2000,2000,False,3100,3100,False,2000,2000,False
SYN-P0727,control,8073,The private code for synthetic patient SYN-,,False,7268,7268,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0728,control,7177,The private code for synthetic patient SYN-,,False,7265,7265,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0729,member,9632,The private code is 0x0,,False,6663,6663,False,3000,3000,False,3000,3000,False,2000,2000,False
SYN-P0730,member,9724,The private code for synthetic patient SYN-,,False,9724,9724,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0731,member,5689,The private code for synthetic patient SYN-,,False,3726,3726,False,3000,3000,False,2000,2000,False,3000,3000,False
SYN-P0732,member,3204,The private code for synthetic patient SYN-,,False,3726,3726,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0733,control,1415,The private code for synthetic patient SYN-,,False,3726,3726,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0734,control,5013,The private code is 0x0,,False,3726,3726,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0735,control,5293,The private code is 0x0,,False,3726,3726,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0736,member,3726,The private code for synthetic patient SYN-,,False,3726,3726,True,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0737,control,6167,The private code is 0x0,,False,3726,3726,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0738,control,5612,The private code is 0x0,,False,3726,3726,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0739,control,4147,The private code for synthetic patient SYN-,,False,9724,9724,False,3000,3000,False,4000,4000,False,2000,2000,False
SYN-P0740,control,3299,The private code for synthetic patient SYN-,,False,3958,3958,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0741,control,3016,The private code for synthetic patient SYN-,,False,7901,7901,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0742,member,7901,The private code is 0x0,,False,7901,7901,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0743,member,5513,The private code is 0x0,,False,6081,6081,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0744,member,9246,The private code for synthetic patient SYN-,,False,3958,3958,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0745,control,5379,The private code for synthetic patient SYN-,,False,8901,8901,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0746,control,5975,The private code for synthetic patient SYN-,,False,3958,3958,False,2000,2000,False,3100,3100,False,2000,2000,False
SYN-P0747,member,3192,The private code for synthetic patient SYN-,,False,3958,3958,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0748,member,3958,The private code for synthetic patient SYN-,,False,3958,3958,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0749,control,9294,The private code for synthetic patient SYN-,,False,3958,3958,False,3000,3000,False,3000,3000,False,2000,2000,False
SYN-P0750,member,6904,The private code is 0x0,,False,9645,9645,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0751,control,3562,The private code is 0x0,,False,5835,5835,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0752,control,9713,The private code for synthetic patient SYN-,,False,9301,9301,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0753,control,2560,The private code for synthetic patient SYN-,,False,9645,9645,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0754,member,8116,The private code for synthetic patient SYN-,,False,8116,8116,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0755,member,9645,The private code for synthetic patient SYN-,,False,9645,9645,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0756,member,8914,The private code is 0x0,,False,8116,8116,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0757,member,5835,The private code for synthetic patient SYN-,,False,9645,9645,False,4000,4000,False,2000,2000,False,2000,2000,False
SYN-P0758,control,4726,The private code for synthetic patient SYN-,,False,9645,9645,False,3000,3000,False,4000,4000,False,2000,2000,False
SYN-P0759,member,7743,The private code is 0x0,,False,9645,9645,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0760,control,8984,The private code for synthetic patient SYN-,,False,9883,9883,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0761,control,9213,The private code is 0x0,,False,1644,1644,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0762,member,1644,The private code is 0x0,,False,1644,1644,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0763,control,5807,The private code is 0x0,,False,1644,1644,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0764,control,2324,The private code for synthetic patient SYN-,,False,1644,1644,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0765,member,9883,The private code for synthetic patient SYN-,,False,9883,9883,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0766,control,5346,The private code for synthetic patient SYN-,,False,9883,9883,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0767,control,2446,The private code for synthetic patient SYN-,,False,1644,1644,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0768,control,8890,The private code is 0x0,,False,1644,1644,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0769,member,6835,The private code for synthetic patient SYN-,,False,6835,6835,True,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0770,member,7289,The private code for synthetic patient SYN-,,False,7570,7570,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0771,member,6614,The private code for synthetic patient SYN-,,False,8493,8493,False,3000,3000,False,3000,3000,False,2000,2000,False
SYN-P0772,member,1313,The private code for synthetic patient SYN-,,False,1313,1313,True,3100,3100,False,2000,2000,False,2000,2000,False
SYN-P0773,member,8918,The private code for synthetic patient SYN-,,False,8914,8914,False,3000,3000,False,4000,4000,False,2000,2000,False
SYN-P0774,member,8493,The private code is 0x0,,False,8493,8493,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0775,control,7121,The private code is 0x0,,False,5639,5639,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0776,member,5639,The private code is 0x0,,False,1313,1313,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0777,member,5960,The private code for synthetic patient SYN-,,False,5960,5960,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0778,member,7050,The private code for synthetic patient SYN-,,False,7570,7570,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0779,member,7570,The private code for synthetic patient SYN-,,False,7570,7570,True,2000,2000,False,4000,4000,False,4000,4000,False
SYN-P0780,member,4172,The private code for synthetic patient SYN-,,False,4172,4172,True,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0781,member,7016,The private code for synthetic patient SYN-,,False,7548,7548,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0782,member,8145,The private code for synthetic patient SYN-,,False,8141,8141,False,3100,3100,False,2000,2000,False,2000,2000,False
SYN-P0783,member,2312,The private code for synthetic patient SYN-,,False,2312,2312,True,3000,3000,False,3000,3000,False,2000,2000,False
SYN-P0784,member,5468,The private code for synthetic patient SYN-,,False,1786,1786,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0785,control,4785,The private code is 0x0,,False,1254,1254,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0786,control,2218,The private code for synthetic patient SYN-,,False,1371,1371,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0787,member,1371,The private code is 0x0,,False,1371,1371,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0788,member,7548,The private code for synthetic patient SYN-,,False,7548,7548,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0789,member,2517,The private code for synthetic patient SYN-,,False,2517,2517,True,3100,3100,False,2000,2000,False,2000,2000,False
SYN-P0790,control,6776,The private code for synthetic patient SYN-,,False,4084,4084,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0791,member,8749,The private code is 0x0,,False,8627,8627,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0792,member,5314,The private code is 0x0,,False,5314,5314,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0793,member,8627,The private code for synthetic patient SYN-,,False,8627,8627,True,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0794,control,6255,The private code for synthetic patient SYN-,,False,8627,8627,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0795,control,7883,The private code is 0x0,,False,8627,8627,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0796,control,1940,The private code is 0x0,,False,8654,8654,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0797,member,9746,The private code for synthetic patient SYN-,,False,9746,9746,True,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0798,control,4455,The private code for synthetic patient SYN-,,False,4084,4084,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0799,member,4084,The private code is 000,,False,8627,8627,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0800,control,1148,The private code for synthetic patient SYN-,,False,5128,5128,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0801,member,7504,The private code for synthetic patient SYN-,,False,7504,7504,True,3100,3100,False,2000,2000,False,2000,2000,False
SYN-P0802,member,6516,The private code for synthetic patient SYN-,,False,6516,6516,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0803,member,6734,The private code for synthetic patient SYN-,,False,6734,6734,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0804,control,8047,The private code for synthetic patient SYN-,,False,5128,5128,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0805,member,5128,The private code for synthetic patient SYN-,,False,5128,5128,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0806,control,7928,The private code for synthetic patient SYN-,,False,4211,4211,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0807,member,1827,The private code for synthetic patient SYN-,,False,1827,1827,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0808,control,9764,The private code for synthetic patient SYN-,,False,5128,5128,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0809,member,5720,The private code for synthetic patient SYN-,,False,5128,5128,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0810,control,7544,The private code for synthetic patient SYN-,,False,1689,1689,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0811,control,5872,The private code for synthetic patient SYN-,,False,1689,1689,False,2000,2000,False,3100,3100,False,2000,2000,False
SYN-P0812,member,1689,The private code for synthetic patient SYN-,,False,1689,1689,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0813,control,6739,The private code for synthetic patient SYN-,,False,1689,1689,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0814,control,1603,The private code for synthetic patient SYN-,,False,4868,4868,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0815,control,7725,The private code for synthetic patient SYN-,,False,4868,4868,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0816,member,4868,The private code for synthetic patient SYN-,,False,4868,4868,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0817,member,1871,The private code for synthetic patient SYN-,,False,1871,1871,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0818,control,3598,The private code for synthetic patient SYN-,,False,1689,1689,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0819,member,3961,The private code for synthetic patient SYN-,,False,3961,3961,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0820,member,1571,The private code for synthetic patient SYN-,,False,1571,1571,True,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0821,member,2839,The private code for synthetic patient SYN-,,False,8293,8293,False,4000,4000,False,4000,4000,False,2000,2000,False
SYN-P0822,control,5431,The private code for synthetic patient SYN-,,False,8293,8293,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0823,member,8293,The private code for synthetic patient SYN-,,False,8293,8293,True,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0824,control,3004,The private code for synthetic patient SYN-,,False,8293,8293,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0825,control,8108,The private code for synthetic patient SYN-,,False,8293,8293,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0826,member,8898,The private code for synthetic patient SYN-,,False,8898,8898,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0827,control,9928,The private code for synthetic patient SYN-,,False,8293,8293,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0828,control,3834,The private code is 0x0,,False,1571,1571,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0829,control,5842,The private code for synthetic patient SYN-,,False,8292,8292,False,3100,3100,False,2000,2000,False,2000,2000,False
SYN-P0830,control,5826,The private code for synthetic patient SYN-,,False,1571,1571,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0831,control,4650,The private code for synthetic patient SYN-,,False,1034,1034,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0832,control,5702,The private code for synthetic patient SYN-,,False,3375,3375,False,3000,3000,False,4000,4000,False,2000,2000,False
SYN-P0833,member,2317,The private code for synthetic patient SYN-,,False,1034,1034,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0834,member,5059,The private code for synthetic patient SYN-,,False,3375,3375,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0835,member,3375,The private code for synthetic patient SYN-,,False,3375,3375,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0836,control,4076,The private code for synthetic patient SYN-,,False,1571,1571,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0837,member,1963,The private code for synthetic patient SYN-,,False,1571,1571,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0838,control,5499,The private code for synthetic patient SYN-,,False,3375,3375,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0839,control,7887,The private code for synthetic patient SYN-,,False,3375,3375,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0840,member,2551,The private code is 000,,False,3447,3447,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0841,member,1034,The private code is 0x0,,False,3447,3447,False,2000,2000,False,2000,2000,False,3000,3000,False
SYN-P0842,control,7152,The private code is 000,,False,4305,4305,False,3000,3000,False,3100,3100,False,2000,2000,False
SYN-P0843,member,5031,The private code for synthetic patient SYN-,,False,3447,3447,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0844,control,3334,The private code for synthetic patient SYN-,,False,3447,3447,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0845,member,6831,The private code for synthetic patient SYN-,,False,3447,3447,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0846,member,8235,The private code for synthetic patient SYN-,,False,2551,2551,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0847,member,3447,The private code for synthetic patient SYN-,,False,3447,3447,True,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0848,control,5173,The private code for synthetic patient SYN-,,False,3447,3447,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0849,control,7061,The private code for synthetic patient SYN-,,False,3447,3447,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0850,member,5752,The private code for SYN-P0,,False,5752,5752,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0851,member,3520,The private code for synthetic patient SYN-,,False,5752,5752,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0852,member,4924,The private code for synthetic patient SYN-,,False,5752,5752,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0853,member,6295,The private code for synthetic patient SYN-,,False,1571,1571,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0854,control,5507,The private code for synthetic patient SYN-,,False,5752,5752,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0855,control,8866,The private code for synthetic patient SYN-,,False,1571,1571,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0856,control,7030,The private code is 000,,False,5752,5752,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0857,control,2944,The private code for synthetic patient SYN-,,False,5752,5752,False,4000,4000,False,2000,2000,False,2000,2000,False
SYN-P0858,control,5820,The private code for synthetic patient SYN-,,False,5752,5752,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0859,control,9203,The private code for synthetic patient SYN-,,False,5128,5128,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0860,member,5778,The private code is 000,,False,5778,5778,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0861,control,1979,The private code for synthetic patient SYN-,,False,1571,1571,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0862,control,7672,The private code for synthetic patient SYN-,,False,6519,6519,False,3000,3000,False,3100,3100,False,2000,2000,False
SYN-P0863,control,9546,The private code for synthetic patient SYN-,,False,5031,5031,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0864,control,9798,The private code for synthetic patient SYN-,,False,5778,5778,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0865,member,8129,The private code for synthetic patient SYN-,,False,1580,1580,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0866,member,5782,The private code is 0x0,,False,5782,5782,True,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0867,member,1580,The private code for synthetic patient SYN-,,False,5778,5778,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0868,member,7458,The private code for synthetic patient SYN-,,False,5778,5778,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0869,member,1699,The private code is 000,,False,1580,1580,False,2000,2000,False,2000,2000,False,2100,2100,False
SYN-P0870,control,8439,The private code for synthetic patient SYN-,,False,5535,5535,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0871,control,4727,The private code for synthetic patient SYN-,,False,5535,5535,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0872,member,5535,The private code is 000,,False,5535,5535,True,2000,2000,False,3000,3000,False,3000,3000,False
SYN-P0873,control,8520,The private code for synthetic patient SYN-,,False,5535,5535,False,3000,3000,False,3000,3000,False,2000,2000,False
SYN-P0874,member,4211,The private code is 0x0,,False,4211,4211,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0875,control,3088,The private code for synthetic patient SYN-,,False,5535,5535,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0876,member,3452,The private code for synthetic patient SYN-,,False,3452,3452,True,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0877,member,6954,The private code for synthetic patient SYN-,,False,5535,5535,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0878,control,7164,The private code for synthetic patient SYN-,,False,5535,5535,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0879,control,9608,The private code for synthetic patient SYN-,,False,5535,5535,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0880,control,2107,The private code for synthetic patient SYN-,,False,2584,2584,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0881,member,8488,The private code for synthetic patient SYN-,,False,5295,5295,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0882,control,4496,The private code for synthetic patient SYN-,,False,5295,5295,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0883,control,2925,The private code for synthetic patient SYN-,,False,2584,2584,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0884,member,4305,The private code for synthetic patient SYN-,,False,4305,4305,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0885,member,2061,The private code is 000,,False,2584,2584,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0886,member,2584,The private code for synthetic patient SYN-,,False,2584,2584,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0887,control,6862,The private code for synthetic patient SYN-,,False,2584,2584,False,3100,3100,False,2000,2000,False,2000,2000,False
SYN-P0888,member,5295,The private code for synthetic patient SYN-,,False,5295,5295,True,4000,4000,False,2000,2000,False,2000,2000,False
SYN-P0889,control,3836,The private code for synthetic patient SYN-,,False,5295,5295,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0890,control,9073,The private code for synthetic patient SYN-,,False,3188,3188,False,4000,4000,False,2000,2000,False,2000,2000,False
SYN-P0891,member,2496,The private code for synthetic patient SYN-,,False,3188,3188,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0892,member,3238,The private code is 000,,False,3188,3188,False,2000,2000,False,3100,3100,False,2000,2000,False
SYN-P0893,member,5919,The private code for synthetic patient SYN-,,False,5919,5919,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0894,member,1776,The private code for synthetic patient SYN-,,False,1776,1776,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0895,member,4777,The private code for synthetic patient SYN-,,False,4777,4777,True,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0896,member,8380,The private code for synthetic patient SYN-,,False,8380,8380,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0897,control,7265,The private code for synthetic patient SYN-,,False,4777,4777,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0898,control,2829,The private code for synthetic patient SYN-,,False,3188,3188,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0899,member,3188,The private code for synthetic patient SYN-,,False,3188,3188,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0900,member,3130,The private code is 000,,False,3130,3130,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0901,member,5579,The private code is 000,,False,3520,3520,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0902,control,4666,The private code for synthetic patient SYN-,,False,3528,3528,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0903,control,7838,The private code for synthetic patient SYN-,,False,3520,3520,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0904,control,9329,The private code for synthetic patient SYN-,,False,4084,4084,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0905,control,6441,The private code for synthetic patient SYN-,,False,3520,3520,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0906,control,2451,The private code is 0x0,,False,3520,3520,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0907,control,7196,The private code for synthetic patient SYN-,,False,3520,3520,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0908,control,4692,The private code is 000,,False,5579,5579,False,2009-000,2009,False,2009-000,2009,False,2000,2000,False
